Codice_Turno,Nome_Turno,Deposito,Giorno,Turno_Ora_Inizio,Turno_Ora_Fine,Corsa_Linea,Corsa_Da,Corsa_A,Corsa_Ora_Partenza,Corsa_Ora_Arrivo
,,Perosa - Deposito,Giovedì,06:35,17:53,282,Fenestrelle - Via Naziona,Perosa Arg.-Pzza Terzo Al,07:40,14:20
,,Perosa - Deposito,Giovedì,06:35,17:53,303,Pinerolo - Deposito ...........................1...0..:.3...2.... .P..e..r..o..s.a.. .A...r.g....-.P..z..z..a.. T..e..r..z.o... .A..l,Pinerolo Bivio Sede Sapav ................1...0..:..3..8..... P...e..r.r.e..r..o.. ................................................................................................1.....1.....:..3......9.................................... ..P......A......U.......S.....A...... .. ..1.....5.....:...3.....0..... ..-,11:25,16:30
,,Perosa - Deposito,Giovedì,06:35,17:53,275,Pinerolo Bivio Sede Sapav ...............1...0..:..3..8..... .P..e..r.r.e..r..o.. . ..............................................................................................1.....2.....:...2.....0........ ..S....e....s...t...r..i..e....r...e.... ..-... .P.....a....r..c....h....e....g....g....i..o,Pinerolo - Piazza Cavour ..................1...0..:..5..0.... .P...e..r.o..s..a.. .A..r.g....-.P..z..z..a.. .T..e..r.z..o.. .A..l. . ...................................1.....2......:..3.....5......... ..P....e....r...o....s...a.... ..A.....r...g......-...P....z...z...a.... ..T....e....r...z...o.... ..A.....l,16:30,17:40
,,Perosa - Deposito,Giovedì,06:35,17:53,275,Pinerolo - Piazza Cavour ..................1...0..:..5..0.... .P...e..r.o..s..a.. .A..r.g....-.P..z..z..a.. .T..e..r.z..o.. .A..l.p..i.n..i,Per - Via Nazionale 6(Terminal Sapav1) 1 .:..1..9.... .P...e..r.o..s..a.. .-. .D..e..p..o...s.i.t.o,12:35,12:36
,,Perosa - Deposito,Giovedì,06:35,17:53,275,Perosa Arg.-Pzza Terzo Al,Perosa - Deposito,17:40,17:43
,,Perosa - Deposito,Giovedì,06:55,19:05,275,Perosa - Deposito ..............................0..7...:.0...5............................................................................... .P..e..r. .-. .V..i.a.. .N...a..z.i.o...n..a..l.e.. 6(Terminal Sapav),Perosa - Deposito,17:42,13:55
,,Perosa - Deposito,Giovedì,06:55,19:05,282,Perosa Arg.-Pzza Terzo Al ................0...7..:..1..0............................................................................... .P..i.n..e..r..o..l.o.. .-. .M....o..v..ic..e..n..t..r.o,Perosa - Deposito,18:18,14:00
,,Perosa - Deposito,Giovedì,06:55,19:05,282,Pinerolo - Movicentro ......................0..7...:.4...6............................................................................... .P..e..r.o..s..a.. .A..r..g...-..P..z.z..a.. .T..e..r.z..o.. .A.lpini,Prali Ghigo,18:50,14:39
,,Perosa - Deposito,Giovedì,06:55,19:05,282,Pinerolo - Piazza Cavour,PAUSA 09:27 - 10:03 Perosa - Deposito,08:10,15:36
,,Perosa - Deposito,Giovedì,06:55,19:05,282,TORINO - Autostazione c.s,Per - Via Nazionale 6(Terminal Sapav),10:03,17:42
,,Perosa - Deposito,Giovedì,06:55,19:05,282,Pinerolo - Movicentro ......................1..1...:.1...8.... .P..e..r.. -.. .V..i.a.. .N..a..z..i.o..n..a..l.e.. .6..(.T..e..r..m...i.n..a..l. .S..a..p..a..v.),Perosa Arg.-Pzza Terzo Al,17:42,11:50
,,Perosa - Deposito,Giovedì,07:10,18:51,285,Perosa Arg.-Pzza Terzo Alpini ............0...8..:..4..0..... O...u..l.x.. .-. .S..t.a..z..i.o..n..e.. .F..s,Per - Via Nazionale 6(Terminal Sapav)0 .8...:.4..2..... .S.e..s..t.r..i.e..r.e.. .-. .P..a..r..c.h...e..g.g..i.o,16:45,17:30
,,Perosa - Deposito,Giovedì,07:10,18:51,275,Perosa - Deposito ..............................0..7...:.2...0............................................................................... .S.e..s..t.r..i.e..r.e.. .-. .P..a..r..c.h..e..g..g.io,Per - Via Nazionale 6(Terminal Sapav),17:30,13:09
,,Perosa - Deposito,Giovedì,07:10,18:51,281,Perosa Arg.-Pzza Terzo Al ................0...7..:..2..5............................................................................... .P..e..r..o..s.a.. .A...r.g....-.P..z..z.a.. .T..e..r..z.o... A...l.p..i.ni,Perosa - Deposito,18:40,13:15
,,Perosa - Deposito,Giovedì,07:10,18:51,275,Per - Via Nazionale 6(Terminal Sapav0) 8 .:..3..9.... .P...e..r.o..s..a.. .A..r.g....-.P...z.z..a.. .T..e..r.z..o.. .A..l.p..i.n..i,Perosa Arg.-Pzza Terzo Al,13:20,08:40
,,Perosa - Deposito,Giovedì,07:10,18:51,275,Perosa Arg.-Pzza Terzo Alpini ...........0...8..:..4..0.... .P..e..r..o..s..a.. A...r.g....-.P..z..z..a.. .T..e..r.z.o... .A..l,Oulx - Stazione Fs,13:20,16:15
,,Perosa - Deposito,Giovedì,07:19,19:11,282,Perosa - Deposito ..............................0..7...:.2...9.... .P..e..r.o..s..a.. .A..r..g....-.P..z..z.a.. .T..e..r.z..o.. .A..l. . ...................................1......1.....:...1....0.......... ..P....i..n....e....r..o....l..o..... .B......i..v..i..o..... ..S...e....d.....e.... S..a..p..a..v,San Sebastiano ..................................0..7...:.3...0.... .P..i.n..e..r..o..l.o.. .-. .M...o...v.i.c..e..n..t..r.o.. . ...............................................1.....1.....:...4.....2........ ..T....O.....R.....I..N.....O..... ..-... ..A....u.....t..o....s....t..a..z..i.o..n..e.. .c....s,16:23,17:19
,,Perosa - Deposito,Giovedì,07:19,19:11,281,San Sebastiano .................................0..7...:.3...0.... .P..i.n..e..r..o..l.o.. .-. .M....o..v..ic..e..n..t..r.o.. . ...............................................1.....1.....:...4.....6........ ..T....O.....R.....I..N.....O..... ..-... ..A....u.....t..o....s....t..a...z..i.o..n..e.. .c....s.o... .B..o..l.z..a.n...o,TORINO - Autostazione c.s,17:19,12:57
,,Perosa - Deposito,Giovedì,07:19,19:11,281,Villar Perosa - Municipio ..................0..7...:.4...5.... .V..u..o...t.o.. ................................................................ .T..O..R..I.N...O... .-. .A..u..t..o..s.t..a..z.i.o..n..e.. .c....s,TORINO - Autostazione c.so Bolzano,17:30,12:57
,,Perosa - Deposito,Giovedì,07:19,19:11,275,Pinerolo Centro Studi (C.Torino/Roch0i8s): 1...0.................. .P...A...U...S..A... .. .1..2...:.5...7.. .-.. .1...4..:..0..3... ................ .P..i.n.. .-. .V..i.a.. .G...i.u..s.t..e..t.t.o...-.V..i.a.. .P,Perosa - Deposito ..............................0..8...:.4...0............................................................................... .P..e..r. .-. .V..i.a.. .N...a..z.i.o...n..a..l.e.. 6(Terminal Sapav),18:36,18:55
,,Perosa - Deposito,Giovedì,07:19,19:11,282,Perosa - Deposito ..............................0..8...:.4...0.... .T..O...R..I.N..O... .-. .A..u...t.o..s..t.a..z..io...n..e.. .c...s,PAUSA 08:40 - 11:00 Pinerolo Bivio Sede Sapav ..................1..5...:.0...8.... .P..e..r.o..s..a.. .-. .D...e..p..o..s.i.t..o,14:03,19:01
,,Perosa - Deposito,Giovedì,12:35,23:30,275,Perosa Arg.-Pzza Terzo Al ................1...2..:..5..0.... .P...e..r.o..s..a.. .A..r.g....-.P...z.z..a.. .T..e..r.z..o.. .A..l.p..i.n..i,Perosa Arg.-Pzza Terzo Al ................1...2..:..5..0.... .P...e..r.o..s..a.. .A..r.g....-.P...z.z..a.. .T..e..r.z..o.. .A..l.p..i.n..i,16:30,16:30
,,Perosa - Deposito,Giovedì,12:35,23:30,275,,,,
,,Perosa - Deposito,Giovedì,12:35,23:30,282,Fenestrelle - Via Naziona .................1...3..:..4..0.... .P..e..r.. .-. .V..i.a.. .N...a..z.i.o..n..a..l.e.. .6..(..T.e...r.m...i.n..a..l. .S..a..p..a..v..),Perosa - Deposito ..............................1..4...:.1...1.... .P..i.n..e..r.o...l.o.. .-. .S..t.a..z..i.o..n..e.. .F..s. ..................................................1.....6.....:...5.....5..................................... ..P......A......U......S.....A...... .. ..2...1...:.5...5.. ..-,16:32,22:30
,,Perosa - Deposito,Giovedì,12:35,23:30,278,Perosa - Deposito ..............................1..4...:.1...8.... .P..i.n..e..r.o...l.o.. .-. .S..t.a..z..i.o..n..e.. .F..s. . ................................................1.....7.....:...0.....0......... ..A....i..r...a....s...c...a.... ..-... ..s...t..a....b.....i.l..i..m.......e....n...t.o... .s.k,Pinerolo - Deposito,22:30,18:45
,,Perosa - Deposito,Giovedì,12:35,23:30,275,Per - Via Nazionale 6(Terminal Sapav1) 4 .:..1..9.................. .P...A...U...S...A... . .1...8..:..4..5... .-,Perosa Arg.-Pzza Terzo Al,19:38,14:20
,,Luserna S.Giovanni - Deposito,Giovedì,04:20,14:37,279,Pinerolo - Piazza Cavour ..................0...9..:..0..0.... .T..o...r.r.e.. .P..e..l.l.i.c..e,PAUSA 09:20 -,13:35,12:40
,,Luserna S.Giovanni - Deposito,Giovedì,04:20,14:37,284,Torre P. - Lombardini/Vol .................0...4..:.3...5....................... .E...X..T..R...A... .L..A...Y..O...V...E..R... ..................... .B..o..b..b..i.o.. .p..e..l.l.i.c..e,None Via Pinerolo ..............................0..5...:.3...5............................................................................. .L.u..s..e..r.n...a.. .S...G...i.o..v..a..n..n..i. .-. Deposito,14:00,14:27
,,Luserna S.Giovanni - Deposito,Giovedì,04:20,14:37,284,None Via Pinerolo,Pinerolo - Piazza Cavour ....................0...6..:.2...9.... .L..u..s..e..r.n..a.. .S....G...io...v.a..n..n...i. .(.A..i.r.a..l.i.),05:55,12:50
,,Luserna S.Giovanni - Deposito,Giovedì,04:20,14:37,283,Pinerolo - Piazza Cavour ...................0...8..:..0..0.... .L..u..s..e..r.n..a.. .S....G...i.o..v.a..n...n..i. .(.A..i.r.a..l.i.),Cantalupa ...........................................0...8..:..3..0.... .B...o..b..b..i.o.. .p..e..l.l.i.c..e,12:50,13:15
,,Luserna S.Giovanni - Deposito,Giovedì,04:20,14:37,283,Cantalupa ..........................................0...8..:..3..0.... .B...o..b..b..i.o.. .p..e..l.l.i.c..e,Pinerolo - Piazza Cavour ...................0...9..:..0..0.... .T..o..r..r.e.. .P..e..l.l.i.c..e,13:15,13:35
,,Luserna S.Giovanni - Deposito,Giovedì,04:40,15:50,275,Villar Perosa-Via Naziona ................0..7...:.3...0.... .L..u..s.e..r..n..a.. .S....G..i.o..v..a..n..n..i. .-. .D...e..p..o..s..i.t.o,Torre Pellice .......................................0...4..:..5..5.... .P..i.n...e..r.o..l.o.. .-. .P..i.a..z..z.a.. .C...a..v.o..u...r,12:15,07:50
,,Luserna S.Giovanni - Deposito,Giovedì,04:40,15:50,284,Torre Pellice ......................................0...4..:..5..5.... .P..i.n...e..r.o..l.o.. .-. .P..i.a..z..z..a.. C...a..v.o...u..r,Bivio Bima .........................................0...5...:.1..5..... .T..o..r.r..e.. P...e..ll.i.c..e,08:15,08:40
,,Luserna S.Giovanni - Deposito,Giovedì,04:40,15:50,275,Bivio Bima .........................................0...5...:.1..5..... .T..o..r.r..e.. P...e..ll.i.c..e.. ...........................................................................0.....8.....:...4.....0......... .T....o.....r...r..e.... ..P....... ..-... ..L...o.....m.....b..a..r.d..i.n..i./..V..o..l.t..a,Villar Perosa - Stabilime ....................0..5...:.3...5.... .L..u..s.e..r..n..a.. .S....G..i.o..v..a..n..n..i. .-. .D...e..p..o..s..i.t.o,12:25,08:45
,,Luserna S.Giovanni - Deposito,Giovedì,04:40,15:50,901,Vuoto PAUSA 08:45 - 09:25 Torre P. - Lombardini/Vol,Villar Perosa - Stabilimento Tekfor A 0...5..:..3..5............................................................................. .N..o...n..e.. .V..i.a.. .P..i.n..e..r.o...l.o,12:25,13:30
,,Luserna S.Giovanni - Deposito,Giovedì,04:40,15:50,275,Villar Perosa - Stabilime ....................0..6...:.0...0............................................................................ .N...o..n..e.. .V...ia.. .P..i.n..e...r.o..l.o,Luserna S.Giovanni - Deposito .........0..9...:.3...0................. .P...A...U...S...A... . .1..3...:.3...0.. ..-,13:30,14:25
,,Luserna S.Giovanni - Deposito,Giovedì,04:40,15:50,275,Perosa Arg.-Pzza Terzo Al .................0...7..:..1..0.... .I.D... .c..o..r..s.a..:.. .2..1..7..3..1.. .|.. .L..i.n..e..a...:. .9..0..1.. ....................... .N..o...n..e.. .V..i.a.. .P..i.n..e..r.o...lo,Pinerolo - Movicentro .....................0..9...:.5...0.... .S..e..g..g..i.o..v..i.a.. .v.a..n..d..a..l.i.n..o,14:25,15:35
,,Luserna S.Giovanni - Deposito,Giovedì,04:40,15:50,275,Villar Perosa Stabiliment ..................0...7...:.2..5..... .I.n..g..r.e..s..s..o.. .d..e..p..o..s..i.t.o... ......................................... .S..e..g..g..i.o..v..i.a.. .v.a..n..d...a..li.n...o,PAUSA 10:30 -,15:35,12:15
,,Luserna S.Giovanni - Deposito,Giovedì,04:55,15:09,284,Seggiovia vandalino,PAUSA 05:55 - 06:30 Torre Pellice,05:10,13:05
,,Luserna S.Giovanni - Deposito,Giovedì,04:55,15:09,284,Airasca - stabilimento sk ...................0..6...:.3...0.... .T..o..r.r..e.. .P..e..l.l.i.c.e,Seggiovia vandalino ..........................0...7..:..0..9.... .B...i.v.i.o... B...i.m...a,13:05,13:25
,,Luserna S.Giovanni - Deposito,Giovedì,04:55,15:09,275,Seggiovia vandalino ...........................0...7..:..0..9.... .B...i.v.i.o.. .B...i.m...a,Seggiovia vandalino ...........................0...7..:..0..9.... .V...i.l.la..r.. .P..e..r.o..s..a.. .S..t.a..b..i.l.i.m...e..n..t,13:25,13:45
,,Luserna S.Giovanni - Deposito,Giovedì,04:55,15:09,284,Seggiovia vandalino ..........................0...7..:..2..5.... .V...i.l.l.a.r.. .P..e..r.o..s..a.. .S..t.a..b..i.l.i.m...e..n..t,Airasca - stabilimento sk ...................0..8...:.0...4.... .S..a..n.. .S..e..c.o...n..d..o.. .B..i.v..i.o.. .B..i.m...a,14:15,14:35
,,Luserna S.Giovanni - Deposito,Giovedì,04:55,15:09,284,Airasca - stabilimento sk ...................0..8...:.1...5.... .S..a..n.. .S..e..c.o...n..d..o.. .B..i.v..i.o.. .B..i.m...a,Pinerolo - Movicentro ........................0..8...:.4...5.... .L..u..s.e..r..n..a.. .S....G..i.o..v..a..n..n..i. .-. .D...e..p..o..s..i.t.o,14:35,14:59
,,Luserna S.Giovanni - Deposito,Giovedì,04:55,15:09,901,Pinerolo - Movicentro,Torre Pellice,08:50,09:25
,,Luserna S.Giovanni - Deposito,Giovedì,06:25,18:08,901,Luserna S.Giovanni - Deposito ..........0...6...:.3..5..... .T..o..r.r..e.. P...e..l.l.ic..e.. . .........................................................................1.....1.....:...3.....5......... ..T....O.....R....I..N......O..... ..-.. ..A.....u....t...o....s...t...a....z...i..o....n....e..... .c.......s,Torre P. - Lombardini/Volta ...............0..6...:.4...0.... .P..i.n..e..r.o...l.o.. .-. .M...o..v..i.c..e..n..t.r..o.. . ..........................................1.....2.....:...1.....0........ ..P.....i.n.....e....r...o....l..o.... ..-.. ..S....t...a...z....i..o....n....e.... ..F....s,16:15,17:21
,,Luserna S.Giovanni - Deposito,Giovedì,06:25,18:08,284,Torre P. - Lombardini/Vol .................0...6..:.4...0.... .P..i.n..e..r..o..l.o.. .-. .M....o..v..i.c.e..n..t..r.o.. .............................................1....2......:..1......0........ ..P....i..n....e....r...o....l..o..... .-... ..S....t..a....z...i..o.....n....e.... ..F....s,Volvera - Fca-Mopar (Via Aldo Moro)0 .7..:..3..5.... .P..i.n..e..r..o..l.o.. .-. .D...e..p..o..s..i.t.o.. .....................................................1.....2.....:..1......5........ ..T....o....r...r...e.... ..P....e....l..l..i..c...e,17:23,17:53
,,Luserna S.Giovanni - Deposito,Giovedì,06:25,18:08,281,Volvera-Str Piossasco,Pinerolo-Stabilimento TN,07:45,13:31
,,Luserna S.Giovanni - Deposito,Giovedì,06:25,18:08,901,Pinerolo - Movicentro,Luserna S.Giovanni - Deposito ..........0...9...:.0..0................. ..P..A...U....S..A... . .1...4..:..4..1... .-,08:20,16:04
,,Luserna S.Giovanni - Deposito,Giovedì,07:20,18:00,281,Luserna S.Giovanni - Deposito .........1..3...:.0...0.... .P..e..r.o..s..a.. .A..r..g....-.P..z.z..a.. .T..e..r.z..o.. .A..l,Torre Pellice .......................................0...7..:..3..5.... .S..e..g..g..i.o..v..i.a.. .v..a..n..d..a..l.i.n..o.. ...................................................1.....3.....:...1.....0......... ..V....i..l..l..a....r.. ..P....e....r...o.....s...a... ..S....t..a..b..i.l.i.m...e..n..t..o.. .S..k..f,16:35,16:45
,,Luserna S.Giovanni - Deposito,Giovedì,07:20,18:00,901,Torre Pellice ......................................0...7..:..3..5.... .S..e..g..g..i.o..v..i.a.. .v..a..n..d..a..l.i.n..o.. . .................................................1.....3.....:...1.....0......... ..V....i..l..l..a....r.. ..P....e....r...o.....s...a.... .S....t...a..b..i.l.i.m...e..n...t,Pinerolo - Movicentro .......................0..8...:.1...0.... .A..i.r..a.s..c..a.. .-. .s..t.a..b..i.l.i.m...e..n..t.o... s..k.. . ..................................1.....3.....:...5.....5........ ..S....a....n.... ..S....e....c....o....n....d....o.... ..B.....i..v...i..o..... .B.....i..m.......a,17:00,17:20
,,Luserna S.Giovanni - Deposito,Giovedì,07:20,18:00,284,San Secondo Bivio Bima,San Secondo Bivio Bima,17:25,17:25
,,Luserna S.Giovanni - Deposito,Giovedì,07:20,18:00,901,Pinerolo - Movicentro .......................0..9...:.2...0.... .A..i.r..a.s..c..a.. .-. .s..t.a..b..i.l.i.m...e..n..t.o... s..k,Torre Pellice,14:30,17:45
,,Luserna S.Giovanni - Deposito,Giovedì,07:20,18:00,279,Torre Pellice ......................................0...9..:..5..5.... .B...a..r.g..e..-.v..i.a..l.e.. .m...a..z.z..i.n..i./..c.a..v..a..l.l.o..t.t..a,Bobbio pellice ...................................1...0...:.1..3..... .B..a..r.g..e..-.v..i.a..l.e.. .m...a..z..z.i.n..i./..c..a..v.a..l.l.o..t..t.a,15:29,15:29
,,Luserna S.Giovanni - Deposito,Giovedì,07:20,18:00,280,Bobbio pellice ....................................1...0...:.1..3..... .B..a..r.g..e..-.v..i.a..l.e.. .m...a..z..z.i.n..i./..c..a.v..a..l,Bobbio pellice ....................................1...0...:.1..3..... .P..i.n..e..r.o..l.o.. .-.. .S.t..a..z.i.o..n...e.. F..s,15:30,16:00
,,Luserna S.Giovanni - Deposito,Giovedì,07:20,18:00,279,Bobbio pellice ...................................1...0...:.1..3..... .P..i.n..e..r.o..l.o.. .-.. .S.t..a..z.i.o..n...e.. F..s,Torre Pellice ......................................1...0..:..3..0.... .P..i.n...e..r.o..l.o.. .-. .I.s..t... .I.m...m....a..c.o..l.a..t..a,16:00,16:05
,,Luserna S.Giovanni - Deposito,Giovedì,07:20,18:00,281,Torre Pellice .......................................1...0..:..3..0.... .P..i.n...e..r.o..l.o.. .-. .I.s..t... .I.m...m....a..c.o..l.a..t,Luserna S.Giovanni - Deposito ..........1...0...:.3..5..... .P..e..r.o..s..a.. .A..r..g...-..P..z.z..a.. .T..e..r.z..o.. .A..l,16:05,16:35
,,Luserna S.Giovanni - Deposito,Giovedì,12:50,23:23,282,TORINO - Autostazione c.s,Torre Pellice,17:33,19:25
,,Luserna S.Giovanni - Deposito,Giovedì,12:50,23:23,901,Pinerolo - Movicentro .......................1..3...:.4...0.... .T..o..r.r..e.. .P..e..l.l.i.c.e,Luserna S.Giovanni - Deposito,19:25,19:30
,,Luserna S.Giovanni - Deposito,Giovedì,12:50,23:23,275,Pinerolo - Movicentro .......................1..3...:.4...8................. .P..A....U...S..A... . .1...9...:.3...0.. .-,Luserna S.Giovanni - Deposito,21:10,21:15
,,Luserna S.Giovanni - Deposito,Giovedì,12:50,23:23,275,Perosa Arg.-Pzza Terzo Al,Airasca - stabilimento sk,14:40,22:00
,,Luserna S.Giovanni - Deposito,Giovedì,12:50,23:23,275,Pinerolo Bivio Sede Sapav ................1...5..:..2..3.... .A...i.r.a..s..c.a.. .-. .s..t.a..b..i.l.i.m....e..n..t.o.. .s..k,PAUSA 16:19 -,22:30,17:33
,,PONT ST MARTIN Rimessa,Giovedì,06:07,14:20,265,Ivrea - Stazione Fs Est,Chivasso - Staz. Fs Movic,11:28,12:18
,,PONT ST MARTIN Rimessa,Giovedì,06:07,14:20,265,PONT ST MARTIN Rimessa .................0...6...:.1..7..... .C..h..i.v..a..s.s..o.. .-. .S..t.a..z.... .F..s. .M....o..v..i.c,Pont S.Martin-Pzza Iv Novembre .......0...6...:.2..2..... .I.v.r..e..a.. .-. .S..t.a..z..i.o..n..e.. .F..s. .I.n..t,12:43,13:33
,,PONT ST MARTIN Rimessa,Giovedì,06:07,14:20,265,Pont S.Martin-Pzza Iv Nov .................0...6..:..2..2.... .I.v..r..e..a.. -.. .S..t.a..z.i.o...n..e.. .F.s.. .I.n..t,Ivrea - Porta Vercelli ..........................0...6..:..5..0..... .P..o..n..t. .S....M....a.r..t.i.n..-.P...z.z..a.. .I.v.. N...o..v,13:35,14:05
,,PONT ST MARTIN Rimessa,Giovedì,06:07,14:20,265,Ivrea - Porta Vercelli ..........................0...6..:..5..0..... .P..o..n..t. .S....M....a.r..t.i.n..-.P...z.z..a.. .I.v.. N...o..v..e..m...b..r..e,Ivrea - Loc Banchette .........................0...6..:..5..9.... .P..O...N...T.. .S..T.. M....A..R..T..I.N... .R..i.m...e..s..s..a,14:05,14:10
,,PONT ST MARTIN Rimessa,Giovedì,06:07,14:20,265,Ivrea - Loc Banchette,TORINO - Autostazione c.so Bolzano,07:01,07:56
,,PONT ST MARTIN Rimessa,Giovedì,06:07,14:20,265,TORINO - Autostazione c.s,Strambino - C.So Torino,08:15,09:25
,,PONT ST MARTIN Rimessa,Giovedì,06:07,14:20,265,Strambino - C.So Torino,PAUSA 10:11 -,09:27,10:52
,,PONT ST MARTIN Rimessa,Giovedì,06:07,14:20,265,Pont S.Martin-Pzza Iv Nov,Ivrea - Stazione Fs Est,10:52,11:26
,,PONT ST MARTIN Rimessa,Giovedì,14:07,23:49,265,Pont S.Martin-Pzza Iv Nov .................1...4..:..2..2.... .P..O...N...T.. .S..T.. .M...A..R...T.I..N.. .R..i.m...e..s..s..a,Ivrea - Loc Banchette .........................1...4..:..5..9.... .P..o...n..t. .S....M...a..r..t.i.n..-.P..z..z..a.. I.v.. .N...o..v..e..m...b..r..e,20:17,20:22
,,PONT ST MARTIN Rimessa,Giovedì,14:07,23:49,265,Ivrea - Loc Banchette .........................1...5..:..0..1.... .P..o...n..t. .S....M...a..r..t.i.n..-.P..z..z..a.. I.v.. .N...o..v,TORINO - Autostazione c.s .................1..5...:.5...6.... .I.v..r.e..a.. .-. .S..t.a..z..i.o..n..e.. .F..s. .E..s..t,20:22,20:56
,,PONT ST MARTIN Rimessa,Giovedì,14:07,23:49,265,TORINO - Autostazione c.so Bolzano .1...5..:..5..6.... .I.v..r..e..a.. -.. .S.t..a..z.i.o...n..e.. .F.s.. .E..s..t,TORINO - Autostazione c.so Bolzano .1...5..:..5..6.... .C...h..i.v.a..s..s..o.. .-. .S..t.a..z.... .F.s.. .M...o...v..ic,20:58,21:48
,,PONT ST MARTIN Rimessa,Giovedì,14:07,23:49,265,Chivasso - Staz. Fs Movic,Chivasso - Staz. Fs Movic,22:12,22:12
,,PONT ST MARTIN Rimessa,Giovedì,14:07,23:49,265,TORINO - Autostazione c.s,Ivrea - Stazione Fs Int,18:15,23:04
,,PONT ST MARTIN Rimessa,Giovedì,14:07,23:49,265,Strambino - C.So Torino,PONT ST MARTIN Rimessa,19:27,20:16
,,PONT ST MARTIN Rimessa,Giovedì,04:50,14:00,265,Pont S.Martin-Pzza Iv Nov,Ivrea - Stazione Fs Est,09:52,10:26
,,PONT ST MARTIN Rimessa,Giovedì,04:50,14:00,265,PONT ST MARTIN Rimessa .................0...5...:.0..0..... .I.v.r..e..a.. .-. .S..t.a..z..i.o..n..e.. .F..s. .E..s..t,Pont S.Martin-Pzza Iv Novembre .......0...5...:.0..5..... .C..h..i.v..a..s.s..o.. .-. .S..t.a..z.... .F..s. .M....o..v..i.c,10:28,11:18
,,PONT ST MARTIN Rimessa,Giovedì,04:50,14:00,265,Pont S.Martin-Pzza Iv Nov,Chivasso - Staz. Fs Movic,05:05,12:23
,,PONT ST MARTIN Rimessa,Giovedì,04:50,14:00,265,Ivrea - Stazione Fs Est,Ivrea - Stazione Fs Int,05:41,13:15
,,PONT ST MARTIN Rimessa,Giovedì,04:50,14:00,265,Chivasso - Staz. Fs Movic,Pont S.Martin-Pzza Iv Novembre,06:35,13:45
,,PONT ST MARTIN Rimessa,Giovedì,04:50,14:00,265,Ivrea - Stazione Fs Int,PAUSA 08:10 -,07:35,09:42
,,PONT ST MARTIN Rimessa,Giovedì,05:10,15:01,265,Strambino - C.So Torino,Pont S.Martin-Pzza Iv Novembre .......0...5...:.2..5..... .P..O..N...T.. .S..T.. .M...A...R..T..I.N.. .R...im....e..s.s..a,14:02,14:51
,,PONT ST MARTIN Rimessa,Giovedì,05:10,15:01,265,Pont S.Martin-Pzza Iv Nov,Ivrea - Stazione Fs Est,05:25,05:59
,,PONT ST MARTIN Rimessa,Giovedì,05:10,15:01,265,Ivrea - Stazione Fs Est,Chivasso - P.Le Alfa-Lanc,06:01,06:38
,,PONT ST MARTIN Rimessa,Giovedì,05:10,15:01,265,Chivasso - P.Le Alfa-Lanc,PAUSA 07:55 -,06:40,12:15
,,PONT ST MARTIN Rimessa,Giovedì,05:10,15:01,265,TORINO - Autostazione c.s,Strambino - C.So Torino,12:50,14:00
,,PONT ST MARTIN Rimessa,Giovedì,05:42,18:20,265,Pont S.Martin-Pzza Iv Nov,Ivrea - Porta Vercelli,05:57,06:25
,,PONT ST MARTIN Rimessa,Giovedì,05:42,18:20,265,Ivrea - Loc Banchette .........................0...6..:..3..4.... .P..O...N...T.. .S..T.. M....A..R..T..I.N... .R..i.m...e..s..s..a,Pont S.Martin-Pzza Iv Novembre,14:47,14:52
,,PONT ST MARTIN Rimessa,Giovedì,05:42,18:20,265,TORINO - Autostazione c.s .................0..7...:.3...1.... .P..o..n..t. .S....M....a..r.t.i.n..-..P..z.z..a.. .I.v.. .N..o..v,Chivasso - Staz. Fs Movic,14:52,16:18
,,PONT ST MARTIN Rimessa,Giovedì,05:42,18:20,265,Ivrea - Loc Banchette .........................0...8..:..5..1.... .C..h...i.v.a..s..s..o.. .-. .S..t.a..z.... F..s.. .M...o...v.i.c,Ivrea - Stazione Fs Int,16:43,17:33
,,PONT ST MARTIN Rimessa,Giovedì,05:42,18:20,265,Pont S.Martin-Pzza Iv Nov .................0...9..:..2..6.... .I.v..r..e..a.. -.. .S..t.a..z.i.o...n..e.. .F.s.. .I.n..t,PONT ST MARTIN Rimessa,17:35,09:31
,,PONT ST MARTIN Rimessa,Giovedì,05:55,15:20,265,Ivrea - Stazione Fs Int,Caluso - Via De Brissac 23 ...................0..7...:.0...0.... .P..O...N..T.. .S..T.. .M...A...R..T..I.N... R...i.m...e..s.s..a,14:35,15:10
,,PONT ST MARTIN Rimessa,Giovedì,05:55,15:20,265,Caluso - Via De Brissac,PAUSA 07:58 -,07:00,11:42
,,PONT ST MARTIN Rimessa,Giovedì,05:55,15:20,265,Pont S.Martin-Pzza Iv Nov,Ivrea - Stazione Fs Est,11:52,12:26
,,PONT ST MARTIN Rimessa,Giovedì,05:55,15:20,265,Ivrea - Stazione Fs Est,Chivasso - Staz. Fs Movic,12:28,13:18
,,PONT ST MARTIN Rimessa,Giovedì,05:55,15:20,265,Chivasso - Staz. Fs Movic,Ivrea - Stazione Fs Int,13:43,14:33
