Codice_Turno,Nome_Turno,Deposito,Giorno,Turno_Ora_Inizio,Turno_Ora_Fine,Corsa_Linea,Corsa_Da,Corsa_A,Corsa_Ora_Partenza,Corsa_Ora_Arrivo
Lu0030,TURNO 30 DI LUSERNA S.G.,Turno 30 Di Luserna S.G.,Giovedì,04:55,15:30,000284,SEGGIOVIA VANDALINO - AIRASCA - stabilimento SKF,,05:10,05:55
Lu0030,TURNO 30 DI LUSERNA S.G.,Turno 30 Di Luserna S.G.,Giovedì,04:55,15:30,000284,AIRASCA - stabilimento SKF - SEGGIOVIA VANDALINO,,06:30,07:09
Lu0030,TURNO 30 DI LUSERNA S.G.,Turno 30 Di Luserna S.G.,Giovedì,04:55,15:30,000279,BOBBIO PELLICE - TORRE PELLICE,,07:40,08:00
Lu0030,TURNO 30 DI LUSERNA S.G.,Turno 30 Di Luserna S.G.,Giovedì,04:55,15:30,000279,BOBBIO PELLICE - TORRE PELLICE,,08:15,08:30
Lu0030,TURNO 30 DI LUSERNA S.G.,Turno 30 Di Luserna S.G.,Giovedì,04:55,15:30,000284,SEGGIOVIA VANDALINO - AIRASCA - stabilimento SKF,,13:10,13:55
Lu0030,TURNO 30 DI LUSERNA S.G.,Turno 30 Di Luserna S.G.,Giovedì,04:55,15:30,000284,AIRASCA - stabilimento SKF - SEGGIOVIA VANDALINO,,14:30,15:15
Lu0040,TURNO 40 DI LUSERNA S.G.,Turno 40 Di Luserna S.G.,Giovedì,04:45,15:50,000279,BOBBIO PELLICE - TORRE PELLICE,,05:20,05:34
Lu0040,TURNO 40 DI LUSERNA S.G.,Turno 40 Di Luserna S.G.,Giovedì,04:45,15:50,000279,TORRE PELLICE - BOBBIO PELLICE,,05:40,06:00
Lu0040,TURNO 40 DI LUSERNA S.G.,Turno 40 Di Luserna S.G.,Giovedì,04:45,15:50,000279,BOBBIO PELLICE - TORRE PELLICE,,06:20,06:34
Lu0040,TURNO 40 DI LUSERNA S.G.,Turno 40 Di Luserna S.G.,Giovedì,04:45,15:50,000284,TORRE P. - Lombardini/Volta - Volvera - FCA-MOPAR (Via Aldo Moro),,06:40,07:35
Lu0040,TURNO 40 DI LUSERNA S.G.,Turno 40 Di Luserna S.G.,Giovedì,04:45,15:50,000275,Volvera-str Piossasco - PINEROLO - movicentro,,08:12,08:42
Lu0040,TURNO 40 DI LUSERNA S.G.,Turno 40 Di Luserna S.G.,Giovedì,04:45,15:50,000901,PINEROLO - movicentro - TORRE PELLICE,,08:50,09:25
Lu0040,TURNO 40 DI LUSERNA S.G.,Turno 40 Di Luserna S.G.,Giovedì,04:45,15:50,000901,TORRE P. - Lombardini/Volta - None Via Pinerolo,,12:25,13:30
Lu0040,TURNO 40 DI LUSERNA S.G.,Turno 40 Di Luserna S.G.,Giovedì,04:45,15:50,000284,None Via Pinerolo - SEGGIOVIA VANDALINO,,14:25,15:35
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Giovedì,12:36,23:57,000282,PINEROLO-stabilimento TN ITALY - TORINO - Autostazione c.so Bolzano,,13:31,14:37
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Giovedì,12:36,23:57,000284,TORINO - Autostazione c.so Bolzano - PINEROLO - Fronte Stazione FS,,16:15,17:21
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Giovedì,12:36,23:57,000284,PINEROLO - Fronte Stazione FS - TORRE PELLICE,,17:23,17:53
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Giovedì,12:36,23:57,000279,TORRE PELLICE - BOBBIO PELLICE,,18:00,18:16
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Giovedì,12:36,23:57,000279,BOBBIO PELLICE - TORRE PELLICE,,19:11,19:30
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Giovedì,12:36,23:57,000284,PINEROLO - Piazza Cavour - None Via Pinerolo,,21:25,21:58
Lu0050,TURNO 50 DI LUSERNA S.G.,Turno 50 Di Luserna S.G.,Giovedì,12:36,23:57,000284,None Via Pinerolo - SEGGIOVIA VANDALINO,,22:25,23:22
Lu0080,TURNO 80 DI LUSERNA S.G.,Turno 80 Di Luserna S.G.,Giovedì,05:55,14:15,000284,TORRE PELLICE - PINEROLO - movicentro,,06:10,06:41
Lu0080,TURNO 80 DI LUSERNA S.G.,Turno 80 Di Luserna S.G.,Giovedì,05:55,14:15,000284,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,06:43,07:50
Lu0080,TURNO 80 DI LUSERNA S.G.,Turno 80 Di Luserna S.G.,Giovedì,05:55,14:15,000275,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro,,08:41,09:44
Lu0080,TURNO 80 DI LUSERNA S.G.,Turno 80 Di Luserna S.G.,Giovedì,05:55,14:15,000901,PINEROLO - movicentro - TORRE PELLICE,,09:50,10:25
Lu0080,TURNO 80 DI LUSERNA S.G.,Turno 80 Di Luserna S.G.,Giovedì,05:55,14:15,000279,PINEROLO Centro Studi - BOBBIO PELLICE,,12:50,13:40
Pb0020,PIOBESI-TORINO,Piobesi,Giovedì,04:39,13:06,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,04:49,05:45
Pb0020,PIOBESI-TORINO,Piobesi,Giovedì,04:39,13:06,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,06:10,06:56
Pb0020,PIOBESI-TORINO,Piobesi,Giovedì,04:39,13:06,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,07:09,08:05
Pb0020,PIOBESI-TORINO,Piobesi,Giovedì,04:39,13:06,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,09:00,09:51
Pb0020,PIOBESI-TORINO,Piobesi,Giovedì,04:39,13:06,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,10:29,11:20
Pb0020,PIOBESI-TORINO,Piobesi,Giovedì,04:39,13:06,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,12:05,12:56
Pb0030,PIOBESI-TORINO,Piobesi,Giovedì,05:29,14:20,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,05:39,06:25
Pb0030,PIOBESI-TORINO,Piobesi,Giovedì,05:29,14:20,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,06:30,07:21
Pb0030,PIOBESI-TORINO,Piobesi,Giovedì,05:29,14:20,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,07:29,08:25
Pb0030,PIOBESI-TORINO,Piobesi,Giovedì,05:29,14:20,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,09:30,10:21
Pb0030,PIOBESI-TORINO,Piobesi,Giovedì,05:29,14:20,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,11:29,12:20
Pb0030,PIOBESI-TORINO,Piobesi,Giovedì,05:29,14:20,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,13:20,14:10
Pb0040,PIOBESI-TORINO,Piobesi,Giovedì,06:24,15:36,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,06:34,07:25
Pb0040,PIOBESI-TORINO,Piobesi,Giovedì,06:24,15:36,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,07:30,08:21
Pb0040,PIOBESI-TORINO,Piobesi,Giovedì,06:24,15:36,000267,PIOBESI T.SE-v.Torino 41-Capol - TORINO - Cso Unione Sovietica,,09:04,09:32
Pb0040,PIOBESI-TORINO,Piobesi,Giovedì,06:24,15:36,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,11:00,11:51
Pb0040,PIOBESI-TORINO,Piobesi,Giovedì,06:24,15:36,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,13:34,14:25
Pb0040,PIOBESI-TORINO,Piobesi,Giovedì,06:24,15:36,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,14:30,15:26
Pb0050,PIOBESI-TORINO,Piobesi,Giovedì,06:39,17:40,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,06:49,07:30
Pb0050,PIOBESI-TORINO,Piobesi,Giovedì,06:39,17:40,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,08:00,08:51
Pb0050,PIOBESI-TORINO,Piobesi,Giovedì,06:39,17:40,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,10:04,10:55
Pb0050,PIOBESI-TORINO,Piobesi,Giovedì,06:39,17:40,000267,TORINO - Cso Unione Sovietica fr 409 - PIOBESI T.SE-v.Torino 41-Capol,,13:23,13:51
Pb0050,PIOBESI-TORINO,Piobesi,Giovedì,06:39,17:40,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,15:09,16:00
Pb0050,PIOBESI-TORINO,Piobesi,Giovedì,06:39,17:40,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,16:30,17:30
Pb0060,PIOBESI-TORINO,Piobesi,Giovedì,06:49,18:46,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,06:59,07:54
Pb0060,PIOBESI-TORINO,Piobesi,Giovedì,06:49,18:46,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,08:30,09:21
Pb0060,PIOBESI-TORINO,Piobesi,Giovedì,06:49,18:46,000267,TORINO - Cso Unione Sovietica fr 409 - PIOBESI T.SE-v.Torino 41-Capol,,14:13,14:41
Pb0060,PIOBESI-TORINO,Piobesi,Giovedì,06:49,18:46,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,16:20,17:11
Pb0060,PIOBESI-TORINO,Piobesi,Giovedì,06:49,18:46,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,17:55,18:36
Pb0070,PIOBESI-TORINO,Piobesi,Giovedì,14:19,21:00,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,14:29,15:20
Pb0070,PIOBESI-TORINO,Piobesi,Giovedì,14:19,21:00,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,15:30,16:21
Pb0070,PIOBESI-TORINO,Piobesi,Giovedì,14:19,21:00,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,16:59,17:50
Pb0070,PIOBESI-TORINO,Piobesi,Giovedì,14:19,21:00,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,18:00,18:56
Pb0070,PIOBESI-TORINO,Piobesi,Giovedì,14:19,21:00,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,18:59,19:50
Pb0070,PIOBESI-TORINO,Piobesi,Giovedì,14:19,21:00,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,20:00,20:50
Pb0090,PIOBESI-TORINO,Piobesi,Giovedì,17:19,00:01,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,17:29,18:25
Pb0090,PIOBESI-TORINO,Piobesi,Giovedì,17:19,00:01,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,18:30,19:25
Pb0090,PIOBESI-TORINO,Piobesi,Giovedì,17:19,00:01,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,20:20,21:05
Pb0090,PIOBESI-TORINO,Piobesi,Giovedì,17:19,00:01,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,21:10,21:56
Pb0090,PIOBESI-TORINO,Piobesi,Giovedì,17:19,00:01,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,22:09,22:55
Pb0090,PIOBESI-TORINO,Piobesi,Giovedì,17:19,00:01,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,23:05,23:51
Pb0110,PIOBESI-TORINO,Piobesi,Giovedì,15:34,23:16,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,15:44,16:35
Pb0110,PIOBESI-TORINO,Piobesi,Giovedì,15:34,23:16,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,17:15,18:16
Pb0110,PIOBESI-TORINO,Piobesi,Giovedì,15:34,23:16,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,18:19,19:10
Pb0110,PIOBESI-TORINO,Piobesi,Giovedì,15:34,23:16,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,19:15,20:10
Pb0110,PIOBESI-TORINO,Piobesi,Giovedì,15:34,23:16,000267,PIOBESI T.SE-v.Torino 41-Capol - TORINO - Cso Unione Sovietica,,20:59,21:32
Pb0110,PIOBESI-TORINO,Piobesi,Giovedì,15:34,23:16,000267,TORINO - Cso Unione Sovietica fr 409 - PIOBESI T.SE-v.Torino 41-Capol,,22:31,23:06
Pb0120,VINOVO-CARIGNANO,Vinovo,Giovedì,05:49,14:41,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,05:59,06:45
Pb0120,VINOVO-CARIGNANO,Vinovo,Giovedì,05:49,14:41,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,06:50,07:38
Pb0120,VINOVO-CARIGNANO,Vinovo,Giovedì,05:49,14:41,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,07:59,08:45
Pb0120,VINOVO-CARIGNANO,Vinovo,Giovedì,05:49,14:41,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,10:25,11:16
Pb0120,VINOVO-CARIGNANO,Vinovo,Giovedì,05:49,14:41,000267,PIOBESI T.SE-v.Torino 41-Capol - TO - Via De Cristoforis (Capolinea),,12:24,13:15
Pb0120,VINOVO-CARIGNANO,Vinovo,Giovedì,05:49,14:41,000267,TO - Via De Cristoforis (Capolinea) - PIOBESI T.SE-v.Torino 41-Capol,,13:40,14:31
Pe0010,TURNO 201 DI PEROSA,Perosa,Giovedì,13:55,23:30,000282,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro,,14:10,14:42
Pe0010,TURNO 201 DI PEROSA,Perosa,Giovedì,13:55,23:30,000282,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,14:46,15:57
Pe0010,TURNO 201 DI PEROSA,Perosa,Giovedì,13:55,23:30,000282,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro,,18:03,19:14
Pe0010,TURNO 201 DI PEROSA,Perosa,Giovedì,13:55,23:30,000282,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini,,20:33,21:05
Pe0010,TURNO 201 DI PEROSA,Perosa,Giovedì,13:55,23:30,000303,PERRERO - PEROSA ARG.-Pzza Terzo Alpini,,21:20,21:35
Pe0010,TURNO 201 DI PEROSA,Perosa,Giovedì,13:55,23:30,000275,PEROSA ARG.-Pzza Terzo Alpini - Villar Perosa Stabilimento SKF,,21:35,21:55
Pe0010,TURNO 201 DI PEROSA,Perosa,Giovedì,13:55,23:30,000275,Villar Perosa Stabilimento SKF - PEROSA ARG.-Pzza Terzo Alpini,,22:25,22:40
Pe0010,TURNO 201 DI PEROSA,Perosa,Giovedì,13:55,23:30,000303,PEROSA ARG.-Pzza Terzo Alpini - PERRERO,,22:45,23:00
Pe0020,TURNO 2O2 DI PEROSA,Perosa,Giovedì,04:05,14:25,000275,FENESTRELLE - Via Nazionale - PEROSA ARG.-Pzza Terzo Alpini,,04:50,05:20
Pe0020,TURNO 2O2 DI PEROSA,Perosa,Giovedì,04:05,14:25,000275,PEROSA ARG.-Pzza Terzo Alpini - Villar Perosa Stabilimento SKF,,05:30,00:10
Pe0020,TURNO 2O2 DI PEROSA,Perosa,Giovedì,04:05,14:25,000275,Villar Perosa Stabilimento SKF - PEROSA ARG.-Pzza Terzo Alpini,,05:35,05:50
Pe0020,TURNO 2O2 DI PEROSA,Perosa,Giovedì,04:05,14:25,000282,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro,,05:50,06:22
Pe0020,TURNO 2O2 DI PEROSA,Perosa,Giovedì,04:05,14:25,000282,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,06:26,07:37
Pe0020,TURNO 2O2 DI PEROSA,Perosa,Giovedì,04:05,14:25,000282,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour,,08:03,09:20
Pe0020,TURNO 2O2 DI PEROSA,Perosa,Giovedì,04:05,14:25,000282,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini,,09:20,09:50
Pe0020,TURNO 2O2 DI PEROSA,Perosa,Giovedì,04:05,14:25,000275,PEROSA ARG.-Pzza Terzo Alpini - FENESTRELLE - Via Nazionale,,12:50,13:20
Pe0020,TURNO 2O2 DI PEROSA,Perosa,Giovedì,04:05,14:25,000282,FENESTRELLE - Via Nazionale - PEROSA ARG.-Pzza Terzo Alpini,,13:40,14:10
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000275,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro,,07:10,07:40
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000275,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini,,07:48,08:20
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000275,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio,,08:20,09:30
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000285,SESTRIERE - parcheggio - OULX - Stazione FS,,09:30,10:15
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000285,OULX - Stazione FS - SESTRIERE - parcheggio,,11:45,12:30
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000275,SESTRIERE - parcheggio - PEROSA ARG.-Pzza Terzo Alpini,,12:30,13:40
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000500,PEROSA ARG.-Pzza Terzo Alpini - DUBBIONE - via Nazionale fr,,14:10,
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000500,DUBBIONE - via Nazionale fr 21 - PEROSA ARG.-Pzza Terzo Alpini,,14:25,
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000275,Villar Perosa Stabilimento SKF - PEROSA ARG.-Pzza Terzo Alpini,,17:00,17:15
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000275,PEROSA ARG.-Pzza Terzo Alpini - FENESTRELLE - Via Nazionale,,17:20,17:44
Pe0030,TURNO 203 DI PEROSA,Perosa,Giovedì,06:55,18:30,000275,FENESTRELLE - Via Nazionale - PEROSA ARG.-Pzza Terzo Alpini,,17:45,18:15
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000282,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro,,04:50,05:22
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000282,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,05:26,06:37
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000282,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour,,06:53,08:10
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000275,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini,,08:10,08:40
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000500,PEROSA ARG.-Pzza Terzo Alpini - Villar Perosa - p.zza Mercato,,11:40,12:00
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000500,Villar Perosa - p.zza Mercato - PEROSA ARG.-Pzza Terzo Alpini,,12:00,12:20
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000303,PERRERO - PEROSA ARG.-Pzza Terzo Alpini,,13:20,13:35
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000275,PEROSA ARG.-Pzza Terzo Alpini - VIL - Boge,,13:45,00:10
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000275,VIL - Boge - PEROSA ARG.-Pzza Terzo Alpini,,14:10,14:25
Pe0040,TURNO 204 DI PEROSA,Perosa,Giovedì,04:35,15:15,000303,PEROSA ARG.-Pzza Terzo Alpini - PERRERO,,14:30,14:45
Pe0050,TURNO 205 DI PEROSA,Perosa,Giovedì,05:50,17:35,000303,PERRERO - PRALI GHIGO,,06:20,06:50
Pe0050,TURNO 205 DI PEROSA,Perosa,Giovedì,05:50,17:35,000303,PRALI GHIGO - PEROSA ARG.-Pzza Terzo Alpini,,06:50,07:35
Pe0050,TURNO 205 DI PEROSA,Perosa,Giovedì,05:50,17:35,000303,PEROSA ARG.-Pzza Terzo Alpini - PERRERO,,11:25,11:39
Pe0050,TURNO 205 DI PEROSA,Perosa,Giovedì,05:50,17:35,000303,PERRERO - PEROSA ARG.-Pzza Terzo Alpini,,12:20,12:35
Pe0050,TURNO 205 DI PEROSA,Perosa,Giovedì,05:50,17:35,000275,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro,,12:40,13:12
Pe0050,TURNO 205 DI PEROSA,Perosa,Giovedì,05:50,17:35,000275,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,13:16,14:19
Pe0050,TURNO 205 DI PEROSA,Perosa,Giovedì,05:50,17:35,000275,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour,,15:11,16:20
Pe0050,TURNO 205 DI PEROSA,Perosa,Giovedì,05:50,17:35,000275,PINEROLO - movicentro - PINEROLO - Piazza Cavour,,16:48,16:50
Pe0050,TURNO 205 DI PEROSA,Perosa,Giovedì,05:50,17:35,000275,PINEROLO - Piazza Cavour - PEROSA ARG.-Pzza Terzo Alpini,,16:50,17:20
Pe0070,TURNO 207 DI PEROSA,Perosa,Giovedì,05:25,14:35,000275,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro,,05:40,06:12
Pe0070,TURNO 207 DI PEROSA,Perosa,Giovedì,05:25,14:35,000275,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,06:16,07:19
Pe0070,TURNO 207 DI PEROSA,Perosa,Giovedì,05:25,14:35,000275,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro,,07:41,08:44
Pe0070,TURNO 207 DI PEROSA,Perosa,Giovedì,05:25,14:35,000282,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,09:46,10:57
Pe0070,TURNO 207 DI PEROSA,Perosa,Giovedì,05:25,14:35,000275,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro,,12:41,13:44
Pe0070,TURNO 207 DI PEROSA,Perosa,Giovedì,05:25,14:35,000275,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini,,13:48,14:20
Pe0080,TURNO 208 DI PEROSA,Perosa,Giovedì,16:15,01:05,000282,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini,,00:18,00:50
Pe0080,TURNO 208 DI PEROSA,Perosa,Giovedì,16:15,01:05,000275,PEROSA ARG.-Pzza Terzo Alpini - Villar Perosa-Via Nazionale-SP Sestriere,,16:40,00:10
Pe0080,TURNO 208 DI PEROSA,Perosa,Giovedì,16:15,01:05,000275,Villar Perosa - Stabilimento TEKFOR A - Pinerolo Bivio Sede SAPAV,,17:00,17:27
Pe0080,TURNO 208 DI PEROSA,Perosa,Giovedì,16:15,01:05,000278,PINEROLO - Piazza Cavour - CERCENASCO - v. Reg.Margherita,,17:40,18:20
Pe0080,TURNO 208 DI PEROSA,Perosa,Giovedì,16:15,01:05,000278,CERCENASCO - v. Reg.Margherita - PINEROLO - Piazza Cavour,,18:25,19:10
Pe0080,TURNO 208 DI PEROSA,Perosa,Giovedì,16:15,01:05,000282,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini,,19:18,19:50
Pe0080,TURNO 208 DI PEROSA,Perosa,Giovedì,16:15,01:05,000282,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - movicentro,,21:10,21:42
Pe0080,TURNO 208 DI PEROSA,Perosa,Giovedì,16:15,01:05,000282,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,21:46,22:57
Pe0080,TURNO 208 DI PEROSA,Perosa,Giovedì,16:15,01:05,000282,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro,,23:03,00:14
Pe0090,TURNO 209 DI PEROSA,Perosa,Giovedì,11:55,20:35,000282,PEROSA ARG.-Pzza Terzo Alpini - PINEROLO - Piazza Cavour,,12:10,12:40
Pe0090,TURNO 209 DI PEROSA,Perosa,Giovedì,11:55,20:35,000282,PINEROLO - Piazza Cavour - TORINO - Autostazione c.so Bolzano,,12:40,13:57
Pe0090,TURNO 209 DI PEROSA,Perosa,Giovedì,11:55,20:35,000275,TORINO - Autostazione c.so Bolzano - PINEROLO - Piazza Cavour,,14:41,15:50
Pe0090,TURNO 209 DI PEROSA,Perosa,Giovedì,11:55,20:35,000282,PINEROLO - movicentro - TORINO - Autostazione c.so Bolzano,,17:16,18:40
Pe0090,TURNO 209 DI PEROSA,Perosa,Giovedì,11:55,20:35,000275,TORINO - Autostazione c.so Bolzano - PINEROLO - movicentro,,18:41,19:44
Pe0090,TURNO 209 DI PEROSA,Perosa,Giovedì,11:55,20:35,000275,PINEROLO - movicentro - PEROSA ARG.-Pzza Terzo Alpini,,19:48,20:20
Pe0110,TURNO 211 DI PEROSA,Perosa,Giovedì,14:08,22:05,000275,PINEROLO - movicentro - PER - V. Nazionale 6 (Deposito Ex Sapav),,14:48,15:19
Pe0110,TURNO 211 DI PEROSA,Perosa,Giovedì,14:08,22:05,000275,PER - V. Nazionale 6 (Deposito Ex Sapav) - PEROSA ARG.-Pzza Terzo Alpini,,15:20,00:01
Pe0110,TURNO 211 DI PEROSA,Perosa,Giovedì,14:08,22:05,000275,PEROSA ARG.-Pzza Terzo Alpini - SESTRIERE - parcheggio,,15:20,16:30
Pe0110,TURNO 211 DI PEROSA,Perosa,Giovedì,14:08,22:05,000285,SESTRIERE - parcheggio - OULX - Stazione FS,,17:30,18:20
Pe0110,TURNO 211 DI PEROSA,Perosa,Giovedì,14:08,22:05,000285,OULX - Stazione FS - SESTRIERE - parcheggio,,18:45,19:30
Pe0110,TURNO 211 DI PEROSA,Perosa,Giovedì,14:08,22:05,000275,SESTRIERE - parcheggio - FENESTRELLE - Via Nazionale,,19:30,20:10
